title,reviewer,travel_root,text,flight_type,rating,travel_date,reviewed_Date,Legroom_rating,Seat comfort_rating,In-flight Entertainment,Customer service,Value for money,Cleanliness,Check-in and boarding,Food and Beverage
"Good, could improve F&B",RelaxedFamilyTravell,Chandigarh - Kullu,"This is actually an Alliance Air (a subsidiary of Air India) flight. The service was good overall. We were served packed biscuits and water bottle. I think expecting hot snacks, tea/coffee isn't too much for a full-service airline charging 8000 per head for the 45min trip. However, there is no other choice as they are the only airline flying this route.",Domestic,2.0,April 2018,9 May 2018,3.0,3.0,3.0,3.0,2.0,5.0,3.0,2.0
Average with scope for improvement,RelaxedFamilyTravell,Pune - Chandigarh,"I could observe the difference from Pune airport itself. Announcements were being meticulously made by Jet Airways for everything, whereas Air India ground staff were orally calling out. Regarding on-flight meal/snacks, we were offered bottled water and snack packet (cold kachori, balushahi, cheese sandwich and Frooti). I returned using Jet Airways and were served hot snacks (piece of pizza, halwa) and hot tea/coffee along with water.",Domestic,2.0,April 2018,9 May 2018,3.0,3.0,2.0,4.0,3.0,4.0,3.0,2.0
Truly Royal,Krishnan N,Singapore - Chennai (Madras),"It was the most convenient connection option to Chennai from Fiji. Truly royal experience, Air India operates the Dreamliner 787 on this sector. Service was impeccable, on time departure and arrival, excellent food and in flight entertainment. I found all the negatives said about this airline to be false as I had a similar pleasant experience on my return trip as well",Asia,5.0,April 2018,9 May 2018,5.0,5.0,5.0,5.0,4.0,5.0,5.0,5.0
Excellent flying experience.,Eva B,Copenhagen - New Delhi,"This was my first time flying with Air India.  I used a different airline to get to Copenhagen so I was pleasantly surprised to find out that Air India's quality of customer service is far superior compared to other airlines I have flown with in the past.  The cabin crew were very friendly and professional and dealt with all our requests promptly and politely.

I thoroughly enjoyed the onboard meal provided and would definitely recommend Air India for friends and family.",International,5.0,February 2018,9 May 2018,5.0,5.0,5.0,5.0,5.0,5.0,5.0,5.0
Empty flight.,LewisH,London - New Delhi,"I had heard mixed reviews about Air India, however from my experience it was great. The first flight from London Heathrow to Delhi was virtually empty (around 25 people on the flight) – the staff were friendly, and our first meal came within 15 minutes of taking off. Everyone on board was also able to have a row of seats to themselves, and the drinks after meal service was self-serve. Wine / whisky and soft drinks were available along with beer.  

The return flight from Delhi to London Heathrow was a full flight, and the service was not very good. We only received one meal during the 9 hour flight and the air hostesses seemed to be more interested in eating their meals at the back of the plane than serving anyone on board. 

Despite this I would recommend the airline, due to the first flight experience and competitive cost.",International,4.0,May 2018,9 May 2018,5.0,5.0,3.0,4.0,5.0,4.0,4.0,4.0
Can someone please help me,Edson,London - Goa,I travelled with AIR INDIA in the month of January. It was very comfortable and very experience staff. But this time I've some booking problem with travel agent. Can someone please help me. Thank you.,International,5.0,N/A,9 May 2018,5.0,5.0,5.0,5.0,5.0,N/A,N/A,N/A
Comfortable flight,Kashmir R,New Delhi - Dublin,"Flying with Air India, was one of my best flying experience. The flight was pleasing and classy. I recommend everyone to fly with them for luxury.",International,5.0,July 2017,9 May 2018,5.0,5.0,5.0,4.0,4.0,4.0,4.0,5.0
"Old planes, medium cleanliness, good service",Knut Erik H,Colombo - Ahmedabad,"Air India is a large company with lots of travelers; I would expect a much more modern fleet (and thus more environmental friendly planes), better standard, cleaner interior. Service is good, and eventually you may find some newer machines in between, but they are mostly old with a non-functioning entertainment system.
If you need to do changes in the booking, have patience, as you cannot do it online without calling, and the time it takes on the phone is unheard of...",Asia,3.0,April 2018,8 May 2018,3.0,3.0,1.0,4.0,2.0,2.0,3.0,3.0
Overhead locker!,kathryneeadington,Birmingham - New Delhi,"Although Air India carriers were not responsible for what happened to me on this flight they could have been more helpful with the support I needed.On April 2nd on an overnight flight I placed all my belongings in the overhead locker. There was no storage space in row 12 as it's  where the emergency exits are. Idecided I didn't need anything and returned my Samsung Tablet into my bag and stored it above me. I never sleep on a flight but for some very strange reason I fell asleep straight after dinner and had to be woken up just before landing. From Delhi's International airport, I had to connect to a domestic flight immediately and it was while going through security there I noticed that the Tablet had been removed from my bag. Ground staff checked the plane and of course it hadn't been left behind, it had been stolen
 I do not hold air India responsible but they refused to acknowledge my concern and need to report the incident to an official for Insurance purposes. I was directed from Delhi to Jodhpur ground staff however there was absolutely no one at all at Jodhpur Airport. I went to the Air India office in Jodhpur the next day ,they were not interested and referred me .back to Delhi. Once back in Delhi 4 weeks later Delhi Staff said I should raise it with Birmingham since that was my point of origin. Needless to say that was fruitless too. All I wanted was acknowledgment that an incident had occurred. The flight itself was smooth and comfortable.",International,3.0,April 2018,8 May 2018,N/A,N/A,N/A,N/A,N/A,N/A,N/A,N/A
Your experience depends on crew,rajasekhri,Mumbai - London,"The planes are same, food is the usual stuff but what makes your experience different is the behaviour of the crew and quality of service esp in the economy class. Staff of some  airlines treats economy class as cattle class. 
However in the case of Air india I had two Distinct experiences while  flying from Mumbai to London and from London back to Mumbai. During my flight AI 131 from Mumbai to London I had an amazing experience and the staff was so pleasant especially the one lady whose name was Nisha. She was exceptionally good and served with a smile throughout the nine hours of the flight.

However, during my return flight from London to Mumbai the staff was terrible they were talking to the passengers very  rudely, the service was just mechanical and there was no personal touch. At one point I was so upset that I walked up to the rear of the plane and ask for the names and told them that i wanted to give feedback. One crew member, a  if you gentleman who is appeared  to be in early 50s asked me whether that the review was going to be good or bad. I said it’s going to be bad. He said please go to your seat and I’ll come and give you the names and as I expected he never came up to give the names. 
If any air india official is reading this must take to task the crew of AI 130 from London to mumbai on 5th May 2018.",International,3.0,May 2018,8 May 2018,3.0,3.0,3.0,1.0,3.0,N/A,N/A,N/A
Dreamliner 787,Mansi A,New Delhi - Bangkok,"This was my first time when I flew with Air India. The aircraft was maintained nicely and I enjoyed it. I would like to compliment the entire crew for their services. During turbulence for about an hour, I didn't feel anything and was quite peaceful and for the same, I would compliment the captain for his skills.",Southeast Asia,4.0,April 2018,7 May 2018,4.0,4.0,5.0,5.0,5.0,5.0,4.0,4.0
